ts_code,trade_date,open,high,low,close,pre_close,change,pct_chg,vol,amount
600000.SH,20180206,13.29,13.5,13.2,13.48,13.49,-0.01,-0.07,2443589.92,3270199.18
600004.SH,20180206,16.55,16.88,16.17,16.2,17.15,-0.95,-5.54,295261.24,484236.643
600006.SH,20180206,5.12,5.16,4.93,4.93,5.17,-0.24,-4.64,91730.19,46593.665
600007.SH,20180206,15.75,15.98,15.64,15.8,15.98,-0.18,-1.13,19377.24,30728.789
600008.SH,20180206,4.95,4.95,4.6,4.62,5.02,-0.4,-7.97,506127.81,243156.927
600009.SH,20180206,47.23,48.0,46.15,47.99,48.6,-0.61,-1.26,120190.02,564194.16
600010.SH,20180206,2.5,2.5,2.4,2.43,2.52,-0.09,-3.57,1180173.87,289676.011
600011.SH,20180206,6.03,6.15,6.01,6.03,6.09,-0.06,-0.99,147267.17,89533.514
600012.SH,20180206,10.76,10.8,10.17,10.19,10.82,-0.63,-5.82,30590.0,31756.492
600015.SH,20180206,10.22,10.32,10.02,10.12,10.4,-0.28,-2.69,1260313.68,1284342.084
600016.SH,20180206,9.3,9.4,9.08,9.11,9.45,-0.34,-3.6,2394132.27,2215406.153
600017.SH,20180206,3.85,3.86,3.73,3.74,3.89,-0.15,-3.86,184592.0,70239.644
600018.SH,20180206,7.52,7.68,7.46,7.6,7.61,-0.01,-0.13,1072691.24,810832.302
600019.SH,20180206,10.85,11.1,10.7,11.07,11.23,-0.16,-1.42,3226768.08,3517073.839
600020.SH,20180206,5.0,5.05,4.85,4.87,5.07,-0.2,-3.94,200216.71,99505.646
600021.SH,20180206,8.1,8.2,7.91,7.92,8.14,-0.22,-2.7,42420.36,34137.421
600022.SH,20180206,2.22,2.27,2.16,2.17,2.26,-0.09,-3.98,1861510.22,412543.402
600026.SH,20180206,6.0,6.05,5.87,5.88,6.06,-0.18,-2.97,142994.7,85228.277
603500.SH,20180206,21.46,21.47,19.71,19.78,21.76,-1.98,-9.1,17411.0,35650.084
603507.SH,20180206,29.42,30.31,27.58,27.61,30.64,-3.03,-9.89,27048.65,78858.195
